,labels,images,D10,D40,D00,D20,D44,D50,split
167,./RDD2022_all_countries/India/train/annotations/xmls/India_005410.xml,./RDD2022_all_countries/India/train/images/India_005410.jpg,0,0,1,1,0,0,train
168,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_000400.xml,./RDD2022_all_countries/Japan/train/images/Japan_000400.jpg,0,0,1,0,0,0,train
169,./RDD2022_all_countries/India/train/annotations/xmls/India_002925.xml,./RDD2022_all_countries/India/train/images/India_002925.jpg,0,1,2,0,0,0,train
170,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_001078.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_001078.jpg,0,0,1,0,0,0,train
171,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_008895.xml,./RDD2022_all_countries/Japan/train/images/Japan_008895.jpg,0,0,6,0,2,1,train
172,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_011797.xml,./RDD2022_all_countries/Japan/train/images/Japan_011797.jpg,0,0,0,0,0,3,train
173,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_013045.xml,./RDD2022_all_countries/Japan/train/images/Japan_013045.jpg,0,0,0,1,1,2,train
174,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_000702.xml,./RDD2022_all_countries/Japan/train/images/Japan_000702.jpg,0,0,0,1,0,0,train
175,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_001772.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_001772.jpg,1,0,0,0,0,0,train
176,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_010091.xml,./RDD2022_all_countries/Japan/train/images/Japan_010091.jpg,0,0,0,0,2,0,train
177,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_000798.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_000798.jpg,0,0,1,0,0,0,train
178,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_002683.xml,./RDD2022_all_countries/United_States/train/images/United_States_002683.jpg,1,0,0,0,0,0,train
179,./RDD2022_all_countries/India/train/annotations/xmls/India_009880.xml,./RDD2022_all_countries/India/train/images/India_009880.jpg,0,0,0,1,1,0,train
180,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_012997.xml,./RDD2022_all_countries/Japan/train/images/Japan_012997.jpg,0,0,1,0,0,0,train
181,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_001569.xml,./RDD2022_all_countries/Japan/train/images/Japan_001569.jpg,0,0,0,1,1,0,train
182,./RDD2022_all_countries/India/train/annotations/xmls/India_007529.xml,./RDD2022_all_countries/India/train/images/India_007529.jpg,0,1,2,0,0,0,train
183,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_001823.xml,./RDD2022_all_countries/United_States/train/images/United_States_001823.jpg,1,0,0,0,0,0,train
184,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_001957.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_001957.jpg,0,0,1,2,0,0,train
185,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_010161.xml,./RDD2022_all_countries/Japan/train/images/Japan_010161.jpg,0,0,0,1,2,0,train
186,./RDD2022_all_countries/India/train/annotations/xmls/India_005681.xml,./RDD2022_all_countries/India/train/images/India_005681.jpg,0,0,1,1,0,0,train
187,./RDD2022_all_countries/India/train/annotations/xmls/India_007417.xml,./RDD2022_all_countries/India/train/images/India_007417.jpg,0,0,0,1,1,0,train
188,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_000584.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_000584.jpg,1,0,1,0,0,0,train
189,./RDD2022_all_countries/India/train/annotations/xmls/India_006867.xml,./RDD2022_all_countries/India/train/images/India_006867.jpg,0,0,1,0,0,0,train
190,./RDD2022_all_countries/India/train/annotations/xmls/India_004282.xml,./RDD2022_all_countries/India/train/images/India_004282.jpg,0,0,0,0,1,0,train
191,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_000263.xml,./RDD2022_all_countries/United_States/train/images/United_States_000263.jpg,2,0,2,0,0,0,train
192,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_004071.xml,./RDD2022_all_countries/Japan/train/images/Japan_004071.jpg,0,0,0,1,0,1,train
193,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_002741.xml,./RDD2022_all_countries/United_States/train/images/United_States_002741.jpg,2,0,2,0,0,0,train
194,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_012581.xml,./RDD2022_all_countries/Japan/train/images/Japan_012581.jpg,0,0,0,1,0,0,train
195,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_000169.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_000169.jpg,1,0,1,0,0,0,train
196,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_011563.xml,./RDD2022_all_countries/Japan/train/images/Japan_011563.jpg,1,0,0,2,0,2,train
197,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_012784.xml,./RDD2022_all_countries/Japan/train/images/Japan_012784.jpg,0,1,4,1,0,1,train
198,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_010932.xml,./RDD2022_all_countries/Japan/train/images/Japan_010932.jpg,0,1,0,0,0,0,train
199,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_009089.xml,./RDD2022_all_countries/Japan/train/images/Japan_009089.jpg,4,0,0,1,1,0,train
200,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_008675.xml,./RDD2022_all_countries/Japan/train/images/Japan_008675.jpg,0,0,1,0,0,0,train
201,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_005556.xml,./RDD2022_all_countries/Japan/train/images/Japan_005556.jpg,4,0,1,0,0,0,train
202,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_001688.xml,./RDD2022_all_countries/United_States/train/images/United_States_001688.jpg,1,0,0,0,0,0,train
203,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_003025.xml,./RDD2022_all_countries/Czech/train/images/Czech_003025.jpg,0,1,0,0,0,0,train
204,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_003130.xml,./RDD2022_all_countries/Japan/train/images/Japan_003130.jpg,0,0,0,2,0,1,train
205,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_010732.xml,./RDD2022_all_countries/Japan/train/images/Japan_010732.jpg,0,0,0,0,1,0,train
206,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_002932.xml,./RDD2022_all_countries/Czech/train/images/Czech_002932.jpg,0,0,1,0,0,0,train
207,./RDD2022_all_countries/India/train/annotations/xmls/India_008446.xml,./RDD2022_all_countries/India/train/images/India_008446.jpg,0,1,0,0,0,0,train
208,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_004279.xml,./RDD2022_all_countries/United_States/train/images/United_States_004279.jpg,0,0,0,1,0,0,train
209,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_006253.xml,./RDD2022_all_countries/Japan/train/images/Japan_006253.jpg,1,0,1,0,0,0,train
210,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_004588.xml,./RDD2022_all_countries/United_States/train/images/United_States_004588.jpg,1,0,2,0,0,0,train
211,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_011068.xml,./RDD2022_all_countries/Japan/train/images/Japan_011068.jpg,0,0,0,1,0,0,train
212,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_003734.xml,./RDD2022_all_countries/United_States/train/images/United_States_003734.jpg,1,0,1,0,0,0,train
213,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_003400.xml,./RDD2022_all_countries/Czech/train/images/Czech_003400.jpg,0,0,1,0,0,0,train
214,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_003124.xml,./RDD2022_all_countries/Japan/train/images/Japan_003124.jpg,1,1,0,0,0,0,train
215,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_007555.xml,./RDD2022_all_countries/Japan/train/images/Japan_007555.jpg,0,0,0,2,0,2,train
216,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_003439.xml,./RDD2022_all_countries/United_States/train/images/United_States_003439.jpg,0,0,1,1,0,0,train
217,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_001475.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_001475.jpg,0,0,1,0,0,0,train
218,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_000414.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_000414.jpg,2,0,2,0,0,0,train
219,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_002697.xml,./RDD2022_all_countries/United_States/train/images/United_States_002697.jpg,1,0,0,0,0,0,train
220,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_011887.xml,./RDD2022_all_countries/Japan/train/images/Japan_011887.jpg,0,0,0,0,1,0,train
221,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_003156.xml,./RDD2022_all_countries/Japan/train/images/Japan_003156.jpg,0,0,1,0,0,0,train
222,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_002962.xml,./RDD2022_all_countries/Japan/train/images/Japan_002962.jpg,0,1,0,0,0,1,train
223,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_004601.xml,./RDD2022_all_countries/United_States/train/images/United_States_004601.jpg,0,0,1,0,0,0,train
224,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_001553.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_001553.jpg,1,0,2,0,0,0,train
225,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_000585.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_000585.jpg,1,0,6,0,0,0,train
226,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_000974.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_000974.jpg,1,0,2,0,0,0,train
227,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_001222.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_001222.jpg,1,0,0,0,0,0,train
228,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_005269.xml,./RDD2022_all_countries/Japan/train/images/Japan_005269.jpg,1,0,0,0,1,0,train
229,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_004389.xml,./RDD2022_all_countries/United_States/train/images/United_States_004389.jpg,1,0,1,0,0,0,train
230,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_005813.xml,./RDD2022_all_countries/Japan/train/images/Japan_005813.jpg,0,0,0,1,0,0,train
231,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_001606.xml,./RDD2022_all_countries/Japan/train/images/Japan_001606.jpg,0,0,0,0,1,0,train
232,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_011692.xml,./RDD2022_all_countries/Japan/train/images/Japan_011692.jpg,2,0,0,1,0,0,train
233,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_006552.xml,./RDD2022_all_countries/Japan/train/images/Japan_006552.jpg,0,0,1,0,1,0,train
234,./RDD2022_all_countries/India/train/annotations/xmls/India_009667.xml,./RDD2022_all_countries/India/train/images/India_009667.jpg,0,4,0,0,0,0,train
235,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_000541.xml,./RDD2022_all_countries/United_States/train/images/United_States_000541.jpg,2,0,2,0,0,0,train
236,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_006729.xml,./RDD2022_all_countries/Japan/train/images/Japan_006729.jpg,0,0,0,0,2,1,train
237,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_000201.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_000201.jpg,0,0,1,0,0,0,train
238,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_003253.xml,./RDD2022_all_countries/Japan/train/images/Japan_003253.jpg,0,0,0,0,0,1,train
239,./RDD2022_all_countries/India/train/annotations/xmls/India_000184.xml,./RDD2022_all_countries/India/train/images/India_000184.jpg,0,0,0,1,0,0,train
240,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_005549.xml,./RDD2022_all_countries/Japan/train/images/Japan_005549.jpg,0,0,0,0,1,0,train
241,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_005323.xml,./RDD2022_all_countries/Japan/train/images/Japan_005323.jpg,0,0,0,1,1,0,train
242,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_005258.xml,./RDD2022_all_countries/Japan/train/images/Japan_005258.jpg,0,0,0,0,2,0,train
243,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_000532.xml,./RDD2022_all_countries/Czech/train/images/Czech_000532.jpg,2,0,3,0,0,0,train
244,./RDD2022_all_countries/India/train/annotations/xmls/India_007478.xml,./RDD2022_all_countries/India/train/images/India_007478.jpg,0,0,0,1,0,0,train
245,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_001806.xml,./RDD2022_all_countries/United_States/train/images/United_States_001806.jpg,1,0,1,0,0,0,train
246,./RDD2022_all_countries/India/train/annotations/xmls/India_006544.xml,./RDD2022_all_countries/India/train/images/India_006544.jpg,0,2,0,0,0,0,train
247,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_000676.xml,./RDD2022_all_countries/United_States/train/images/United_States_000676.jpg,1,0,3,1,0,0,train
248,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_007195.xml,./RDD2022_all_countries/Japan/train/images/Japan_007195.jpg,0,0,0,1,0,0,train
249,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_000916.xml,./RDD2022_all_countries/Japan/train/images/Japan_000916.jpg,0,0,0,0,1,0,train
250,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_002701.xml,./RDD2022_all_countries/Czech/train/images/Czech_002701.jpg,1,0,0,0,0,0,train
251,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_002040.xml,./RDD2022_all_countries/United_States/train/images/United_States_002040.jpg,1,0,0,0,0,0,train
252,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_009039.xml,./RDD2022_all_countries/Japan/train/images/Japan_009039.jpg,0,0,1,0,1,0,train
253,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_000812.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_000812.jpg,0,0,1,0,0,0,train
254,./RDD2022_all_countries/China_MotorBike/train/annotations/xmls/China_MotorBike_001145.xml,./RDD2022_all_countries/China_MotorBike/train/images/China_MotorBike_001145.jpg,0,0,1,1,0,0,train
255,./RDD2022_all_countries/India/train/annotations/xmls/India_009446.xml,./RDD2022_all_countries/India/train/images/India_009446.jpg,0,0,1,0,0,0,train
256,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_002618.xml,./RDD2022_all_countries/United_States/train/images/United_States_002618.jpg,1,0,1,1,0,0,train
257,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_003092.xml,./RDD2022_all_countries/United_States/train/images/United_States_003092.jpg,2,0,4,0,0,0,train
258,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_001248.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_001248.jpg,0,0,1,0,0,0,train
259,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_008187.xml,./RDD2022_all_countries/Japan/train/images/Japan_008187.jpg,0,0,1,0,0,0,train
260,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_004571.xml,./RDD2022_all_countries/United_States/train/images/United_States_004571.jpg,0,0,1,0,0,0,train
261,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_001448.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_001448.jpg,1,0,0,0,0,0,train
262,./RDD2022_all_countries/India/train/annotations/xmls/India_009346.xml,./RDD2022_all_countries/India/train/images/India_009346.jpg,0,2,0,0,0,0,train
263,./RDD2022_all_countries/India/train/annotations/xmls/India_005350.xml,./RDD2022_all_countries/India/train/images/India_005350.jpg,0,2,0,1,0,0,train
264,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_001804.xml,./RDD2022_all_countries/United_States/train/images/United_States_001804.jpg,0,0,1,1,0,0,train
265,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_000541.xml,./RDD2022_all_countries/Czech/train/images/Czech_000541.jpg,0,0,1,1,0,0,train
266,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_003361.xml,./RDD2022_all_countries/Japan/train/images/Japan_003361.jpg,0,0,0,2,1,0,train
267,./RDD2022_all_countries/India/train/annotations/xmls/India_005269.xml,./RDD2022_all_countries/India/train/images/India_005269.jpg,0,1,0,0,0,0,train
268,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_003109.xml,./RDD2022_all_countries/United_States/train/images/United_States_003109.jpg,4,0,1,0,0,0,train
269,./RDD2022_all_countries/Czech/train/annotations/xmls/Czech_003018.xml,./RDD2022_all_countries/Czech/train/images/Czech_003018.jpg,0,0,1,0,0,0,train
270,./RDD2022_all_countries/China_Drone/train/annotations/xmls/China_Drone_000378.xml,./RDD2022_all_countries/China_Drone/train/images/China_Drone_000378.jpg,1,0,0,0,0,0,train
271,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_009810.xml,./RDD2022_all_countries/Japan/train/images/Japan_009810.jpg,4,2,0,1,0,0,train
272,./RDD2022_all_countries/Japan/train/annotations/xmls/Japan_001117.xml,./RDD2022_all_countries/Japan/train/images/Japan_001117.jpg,0,1,0,0,0,0,train
273,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_001277.xml,./RDD2022_all_countries/United_States/train/images/United_States_001277.jpg,0,0,1,0,0,0,train
274,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_003544.xml,./RDD2022_all_countries/United_States/train/images/United_States_003544.jpg,2,0,2,0,0,0,train
275,./RDD2022_all_countries/United_States/train/annotations/xmls/United_States_002035.xml,./RDD2022_all_countries/United_States/train/images/United_States_002035.jpg,0,1,0,1,0,0,train
